Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
2365,1952.3830,1958.1279,0.7802,122.7361,128.9482,130.6326,1.8293,1,1,562,453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7673,0.6101,0.9488,1.6390,183.1799,0.9636,2019-08-15,49.8583,54.4725,49.9316,23.3241,210.1400,2.7909,45.0000,-55.0000,0.3645,0.7329,0.0000,0.3583,86.1127,30.8548,E01_20190815_4x_01_000033.tif,39,36,515,1344,127.2702,63.1108,2FD844EE-4960-49B3-862C-4225C19F3307,1,233.9350,0.9518,1.0643,1.0131,1.2771,0.0000,0.0000,0.0000,19.3475,1248,0.0000,0,0.0000,0.0000,100798.0000,0.7564,12:31:20,2019-08-15T12:31:20.688,0.0847,6.489501e+04,8.463116e+04,48.4764
2366,767.3611,767.3611,0.0869,99.2459,102.7514,107.8197,1.8293,1,1,676,1852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2104,0.1653,4.7522,244.4169,0.9879,2019-08-15,31.2576,74.0866,31.2576,165.1704,210.3120,12.8517,75.0000,-10.0000,0.0973,0.9113,0.0000,0.0778,125.4603,9.7621,E01_20190815_4x_01_000033.tif,68,21,553,1344,102.2732,114.3312,26D7180B-9D96-4A7F-8C6F-89BE6B9BD165,1,270.4448,0.9659,1.0864,1.0493,1.1065,0.0000,0.0000,0.0000,33.9897,1249,0.0000,0,0.0000,0.0000,37432.0000,0.7736,12:31:20,2019-08-15T12:31:20.854,0.5781,1.599055e+04,2.129210e+05,6.4025
2367,357.0703,357.0703,0.6593,139.0000,146.9512,149.1805,1.8293,1,1,566,217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7494,0.6187,0.8987,1.6163,89.1648,1.0000,2019-08-15,21.3222,24.4923,21.3222,19.0364,210.4680,2.7085,75.0000,5.0000,0.3465,0.7427,0.0000,0.3692,43.1049,15.9147,E01_20190815_4x_01_000033.tif,25,18,576,1344,144.8146,32.0127,F54BEBB2-1F66-47E8-A1AF-3CAD13689319,1,118.0391,0.9459,1.0732,1.0152,1.3238,0.0000,0.0000,0.0000,9.3378,1250,0.0000,0,0.0000,0.0000,29687.0000,0.8295,12:31:21,2019-08-15T12:31:21.021,0.1294,5.075681e+03,7.692846e+03,15.5490
2368,427.9777,427.9777,0.8941,125.6581,127.5897,127.2479,1.8293,1,1,222,46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8281,0.8908,0.9573,1.1226,91.8422,1.0000,2019-08-15,23.3435,25.5086,23.3435,36.2400,210.4680,1.0000,65.0000,0.0000,0.0000,1.0791,0.0000,1.0000,26.2760,26.2760,E01_20190815_4x_01_000033.tif,23,21,596,1344,126.9786,28.3541,90DEB3D0-7925-4485-9495-F37D7C646628,1,105.1040,0.9849,1.0127,0.9973,1.1444,0.0000,0.0000,0.0000,27.5632,1250,0.0000,0,0.0000,0.0000,29713.0000,0.7403,12:31:21,2019-08-15T12:31:21.021,0.0849,6.660327e+03,8.690746e+03,22.8663
2369,927.8749,1253.8788,0.8260,142.6432,147.1221,147.9906,1.8293,1,1,621,37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8509,0.9476,0.9795,1.0553,142.0891,1.0000,2019-08-15,34.3716,41.3117,39.9561,32.5753,210.4680,1.0000,75.0000,0.0000,0.0000,1.1998,0.0000,1.0000,38.8782,38.8782,E01_20190815_4x_01_000033.tif,33,28,619,1344,145.8873,46.6471,A121BF31-14D7-4C14-981F-E538CB794D85,1,155.5128,0.9696,1.0375,1.0059,1.0945,0.0000,0.0000,0.0000,7.9783,1250,0.0000,0,0.0000,0.0000,62148.0000,0.9301,12:31:21,2019-08-15T12:31:21.021,0.1680,2.126170e+04,3.691625e+04,35.6713
2370,22504.1633,22504.1633,0.3115,113.7179,118.0431,121.0456,1.8293,1,1,266,1262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0191,0.0422,52.4284,2263.3644,0.1139,2019-08-15,169.2725,716.5775,169.2725,100.1688,210.6400,162.7027,-85.0000,0.0000,0.9711,0.5073,0.0000,0.0061,2006.5564,12.3327,E01_20190815_4x_01_000033.tif,563,162,649,1344,117.0863,1018.0054,E7BCC71D-7DF2-412F-977F-5A2948FD89E9,2,4037.7781,0.9634,1.0644,1.0254,1.7840,0.0000,0.0000,0.0000,30.8195,1251,0.0000,0,0.0000,0.0000,865853.0000,0.0667,12:31:21,2019-08-15T12:31:21.189,0.7638,2.539558e+06,1.926584e+08,280.7976
2371,4276.4976,4354.8061,0.5704,147.8417,151.9949,153.3040,1.8293,1,1,358,599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0495,0.1342,0.5276,7.4505,386.1043,0.5607,2019-08-15,73.7903,118.9045,74.4628,14.4421,210.6400,21.3597,-90.0000,-10.0000,1.1912,0.4564,0.0000,0.0468,338.7040,15.8571,E01_20190815_4x_01_000033.tif,93,54,813,1344,150.8993,154.5759,7184CA0A-9430-4A69-8409-BE6AA669B410,1,709.1222,0.9727,1.0369,1.0086,1.8366,0.0000,0.0000,0.0000,7.8563,1251,0.0000,0,0.0000,0.0000,238270.0000,0.0730,12:31:21,2019-08-15T12:31:21.189,0.3794,2.103760e+05,8.802246e+05,75.9159
2372,4234.3611,4234.3611,0.1407,116.7502,122.3080,122.4243,1.8293,1,1,608,648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2801,0.2581,3.5707,424.6940,0.8933,2019-08-15,73.4259,131.4555,73.4259,23.0042,210.8120,9.1078,-90.0000,-5.0000,0.1210,0.8920,0.0000,0.1098,218.3984,23.9792,E01_20190815_4x_01_000033.tif,115,26,869,1344,120.6569,194.8204,67A3C3E6-D6E5-4416-8A7C-78976BB189B2,1,484.7553,0.9546,1.0486,1.0010,1.1414,0.0000,0.0000,0.0000,28.1764,1252,0.0000,0,0.0000,0.0000,188828.0000,0.6329,12:31:21,2019-08-15T12:31:21.355,0.4414,2.072744e+05,1.189420e+06,28.3541
2373,508.0378,587.1074,0.9335,131.2669,135.8797,139.5940,1.8293,1,1,413,309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8551,0.9031,0.9802,1.1072,104.4412,1.0000,2019-08-15,25.4333,29.3704,27.3410,105.7500,210.8120,1.0000,50.0000,5.0000,0.0000,1.0889,0.0000,1.0000,29.3988,29.3988,E01_20190815_4x_01_000033.tif,25,23,897,1344,134.8985,32.0127,82937E06-C4BE-4E49-99D5-EE2F537DF1B4,1,117.5952,0.9661,1.0634,1.0273,1.1259,0.0000,0.0000,0.0000,19.2914,1252,0.0000,0,0.0000,0.0000,35883.0000,0.7906,12:31:21,2019-08-15T12:31:21.355,0.1341,8.614058e+03,1.326568e+04,24.6955
2374,2102.1260,2113.6761,0.0905,145.6991,150.4111,152.1481,1.8293,1,1,605,1028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0549,0.1304,18.2084,494.2660,0.7141,2019-08-15,51.7350,153.5596,51.8769,18.9723,210.9680,55.1852,80.0000,-5.0000,0.6577,0.6033,0.0000,0.0181,395.7255,7.1709,E01_20190815_4x_01_000033.tif,138,21,922,1344,149.2097,238.7236,2645B001-B84C-4B55-B618-3418CA6D484D,2,805.7928,0.9687,1.0443,1.0115,1.6303,0.0000,0.0000,0.0000,10.4342,1253,0.0000,0,0.0000,0.0000,125933.0000,0.7364,12:31:21,2019-08-15T12:31:21.523,0.6631,7.250232e+04,1.895961e+06,11.8904
2375,340.2271,340.2271,0.8200,144.3535,146.9596,146.6364,1.8293,1,1,908,129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8838,0.9840,0.9794,1.0162,81.5744,1.0000,2019-08-15,20.8132,22.1549,20.8132,22.3333,210.9680,1.0000,5.0000,-55.0000,0.0000,1.0739,0.0000,1.0000,22.9963,22.9963,E01_20190815_4x_01_000033.tif,20,21,945,1344,146.1212,24.6955,9150CA19-946E-4E4B-BD68-D309EC0F0BE6,1,91.9850,0.9823,1.0158,0.9978,1.1276,0.0000,0.0000,0.0000,12.8525,1253,0.0000,0,0.0000,0.0000,28932.0000,0.8932,12:31:21,2019-08-15T12:31:21.523,0.0606,4.720817e+03,5.693842e+03,17.3783
2376,7735.4416,7735.4416,0.0338,120.4662,126.1265,129.0675,1.8293,1,1,262,1153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0770,0.0583,12.9793,1125.4815,0.8326,2019-08-15,99.2425,354.4269,99.2425,56.2159,211.1400,38.7500,-80.0000,10.0000,0.0679,0.9364,0.0000,0.0258,592.9053,15.3008,E01_20190815_4x_01_000033.tif,305,75,968,1344,124.7577,555.1925,B62E23C9-033F-47B7-A6AF-D7A6F859C08D,1,1216.4122,0.9551,1.0714,1.0233,1.0808,0.0000,0.0000,0.0000,23.9037,1254,0.0000,0,0.0000,0.0000,338218.0000,0.2514,12:31:21,2019-08-15T12:31:21.688,0.7200,5.117896e+05,2.331195e+07,28.3541
2377,740.9217,751.4857,0.3057,152.2135,155.3652,156.1292,1.8293,1,1,300,1085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2316,0.3192,0.4982,3.1331,158.0473,0.8738,2019-08-15,30.7143,46.5963,30.9325,14.4600,211.1400,7.7133,-90.0000,-10.0000,0.4437,0.6927,0.0000,0.1296,96.3953,12.4973,E01_20190815_4x_01_000033.tif,45,20,1045,1344,154.5028,66.7694,0585400D-E197-444D-9A7B-756BCBFE086F,1,217.7852,0.9797,1.0257,1.0049,1.3780,0.0000,0.0000,0.0000,4.3817,1254,0.0000,0,0.0000,0.0000,55003.0000,0.5970,12:31:21,2019-08-15T12:31:21.688,0.3408,1.517128e+04,5.297292e+04,19.2077
2378,10661.0927,10751.7451,0.9675,109.4762,113.7618,113.2582,1.8293,1,1,264,1526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0143,0.0940,0.6108,10.6401,521.3907,0.6032,2019-08-15,116.5080,161.9439,117.0023,38.3846,211.3120,31.3950,80.0000,-45.0000,2.5973,0.2780,0.0000,0.0319,621.8679,19.8079,E01_20190815_4x_01_000033.tif,104,103,1067,1344,112.4159,172.8688,DBCC66B0-A146-4501-9F4A-DD0AF9D46198,3,1283.3516,0.9623,1.0345,0.9956,2.4614,0.0000,0.0000,0.0000,43.3557,1255,0.0000,0,0.0000,0.0000,410543.0000,0.2309,12:31:21,2019-08-15T12:31:21.855,0.2806,8.280687e+05,2.223782e+06,147.2586
2379,599.9833,995.5993,0.8942,140.3344,141.5364,145.2781,1.8293,1,1,970,1274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9128,0.9556,0.9927,1.0465,127.7179,1.0000,2019-08-15,27.6391,36.8401,35.6039,52.4923,211.4680,1.0000,-70.0000,30.0000,0.0000,1.1167,0.0000,1.0000,35.2196,35.2196,E01_20190815_4x_01_000034.tif,28,29,0,0,141.5828,39.3299,DC497CF3-794E-4E28-869A-535A35236C48,1,140.8784,0.9915,1.0352,1.0264,1.1030,0.0000,0.0000,0.0000,12.1638,1256,0.0000,0,0.0000,0.0000,42758.0000,0.9369,12:31:22,2019-08-15T12:31:22.022,0.2498,1.105535e+04,2.617942e+04,33.8421
2380,393.5310,393.5310,0.5418,118.9318,121.6455,120.9682,1.8293,1,1,861,185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6324,0.8206,0.8160,1.2186,93.0663,1.0000,2019-08-15,22.3844,26.0167,22.3844,52.3137,211.4680,1.0000,65.0000,-10.0000,0.0000,1.2749,0.0000,1.0000,26.5439,26.5439,E01_20190815_4x_01_000034.tif,25,18,31,0,120.7682,33.8421,E19562CB-CFBF-4EE9-9548-B02E17E5B8A0,1,106.1756,0.9777,1.0171,0.9944,1.1409,0.0000,0.0000,0.0000,30.8652,1256,0.0000,0,0.0000,0.0000,26569.0000,0.7724,12:31:22,2019-08-15T12:31:22.022,0.1396,5.872625e+03,9.220528e+03,15.5490
2381,1251.1044,1251.1044,0.0352,137.5368,145.0754,150.1213,1.8293,1,1,670,897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0469,16.0069,535.3715,0.6519,2019-08-15,39.9118,166.5171,39.9118,56.3581,211.8120,48.2663,-85.0000,5.0000,0.1292,0.8856,0.0000,0.0207,296.4193,6.1413,E01_20190815_4x_01_000034.tif,151,17,51,0,143.3897,262.5045,79452CAF-4CD7-4CBC-B4A1-825F4FE8A40A,1,605.1213,0.9480,1.0915,1.0348,1.1303,0.0000,0.0000,0.0000,8.2557,1258,0.0000,0,0.0000,0.0000,78004.0000,0.3948,12:31:22,2019-08-15T12:31:22.356,0.7603,3.328926e+04,2.417549e+06,7.3172
2382,2145.4610,2145.4610,0.0283,117.9965,121.2841,121.4028,1.8293,1,1,348,480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0661,0.0545,15.1208,657.7981,0.9061,2019-08-15,52.2655,205.4406,52.2655,125.7658,211.8120,45.4814,-90.0000,0.0000,0.1327,0.8828,0.0000,0.0220,361.5752,7.9500,E01_20190815_4x_01_000034.tif,183,12,70,0,120.3213,319.2129,946F73C0-0171-4EC4-8D02-6AEE89CCE473,1,739.0503,0.9729,1.0289,1.0010,1.1235,0.0000,0.0000,0.0000,23.7907,1258,0.0000,0,0.0000,0.0000,103356.0000,0.6260,12:31:22,2019-08-15T12:31:22.356,0.7456,7.475577e+04,4.540014e+06,7.3172
2383,836.5402,836.5402,0.7899,129.3444,132.4796,133.5944,1.8293,1,1,319,351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7931,0.9154,0.9523,1.0924,121.5440,1.0000,2019-08-15,32.6361,35.0108,32.6361,30.9683,211.8120,1.0000,75.0000,0.0000,0.0000,1.2269,0.0000,1.0000,33.5472,33.5472,E01_20190815_4x_01_000034.tif,29,25,84,0,131.6990,41.1593,6100E439-0588-4144-9682-BD6D560A825D,1,134.1889,0.9763,1.0329,1.0084,1.1040,0.0000,0.0000,0.0000,17.8306,1258,0.0000,0,0.0000,0.0000,51626.0000,0.7366,12:31:22,2019-08-15T12:31:22.356,0.0678,1.820095e+04,2.247003e+04,30.1835
2384,325.8833,325.8833,0.8298,142.4583,145.3906,145.2969,1.8293,1,1,888,156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8774,0.9413,0.9786,1.0623,80.1623,1.0000,2019-08-15,20.3698,21.7992,20.3698,23.7500,211.8120,1.0000,50.0000,0.0000,0.0000,1.0666,0.0000,1.0000,23.1532,23.1532,E01_20190815_4x_01_000034.tif,21,19,111,0,144.5104,24.6955,7DAF05E0-9F2B-4E8E-ADF0-E67BA861999D,1,92.6127,0.9798,1.0199,0.9994,1.1553,0.0000,0.0000,0.0000,13.7443,1258,0.0000,0,0.0000,0.0000,27746.0000,0.8602,12:31:22,2019-08-15T12:31:22.356,0.0656,4.425444e+03,5.423977e+03,19.2077
2385,408.2470,408.2470,0.0473,144.7566,148.4071,148.8142,1.8293,1,1,396,1575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1217,0.0905,8.2178,253.2484,1.0000,2019-08-15,22.7990,76.7290,22.7990,46.5423,211.9680,23.7749,-90.0000,0.0000,0.1023,0.9072,0.0000,0.0421,134.0907,5.6400,E01_20190815_4x_01_000034.tif,75,9,132,0,147.3540,121.6484,41250FF2-BEFC-430E-A075-A9DD0DF8D25E,1,279.4613,0.9754,1.0280,1.0027,1.1035,0.0000,0.0000,0.0000,6.5661,1259,0.0000,0,0.0000,0.0000,33302.0000,0.4993,12:31:22,2019-08-15T12:31:22.522,0.7029,6.205092e+03,2.365248e+05,4.5732
2386,701.4502,701.4502,0.8186,126.1056,131.2287,131.4428,1.8293,1,1,781,545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8539,0.9190,0.9768,1.0881,110.8905,1.0000,2019-08-15,29.8850,31.4538,29.8850,25.4333,212.1400,1.0000,5.0000,-90.0000,0.0000,1.1423,0.0000,1.0000,31.2281,31.2281,E01_20190815_4x_01_000034.tif,23,27,143,0,129.7302,35.6713,8B8E50CB-DA4E-4732-81BB-0B02933FE3B8,1,124.9124,0.9610,1.0423,1.0016,1.1264,0.0000,0.0000,0.0000,20.9211,1260,0.0000,0,0.0000,0.0000,44238.0000,0.8213,12:31:22,2019-08-15T12:31:22.689,0.0499,1.397523e+04,1.629363e+04,26.5249
2387,21735.4058,21735.4058,0.2700,116.8299,121.6546,124.9519,1.8293,1,1,327,647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0266,0.0370,37.5499,2401.3277,0.1166,2019-08-15,166.3562,760.8364,166.3562,95.9298,212.4680,115.9578,80.0000,0.0000,0.5017,0.6659,0.0000,0.0086,1666.1317,14.3684,E01_20190815_4x_01_000034.tif,609,176,172,0,120.5858,1109.4705,6493B8DB-9BA2-4E2D-8100-6C2FA4BA4246,1,3361.0002,0.9603,1.0695,1.0271,1.3996,0.0000,0.0000,0.0000,28.8472,1262,0.0000,0,0.0000,0.0000,862671.0000,0.3034,12:31:23,2019-08-15T12:31:23.022,0.7814,2.410546e+06,2.306070e+08,306.4077
2388,1251.1044,1672.4478,0.7981,145.5331,147.8971,147.8474,1.8293,1,1,281,1155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8013,0.8707,0.9657,1.1486,164.5198,1.0000,2019-08-15,39.9118,48.5273,46.1457,28.8256,212.6400,1.0000,65.0000,-10.0000,0.0000,1.1790,0.0000,1.0000,45.7706,45.7706,E01_20190815_4x_01_000034.tif,37,32,350,0,147.1985,53.9643,8845B467-0A3B-4B3A-9C22-EA0384D190AC,1,183.0823,0.9840,1.0159,0.9997,1.1128,0.0000,0.0000,0.0000,7.1867,1263,0.0000,0,0.0000,0.0000,80076.0000,0.7998,12:31:23,2019-08-15T12:31:23.189,0.1775,3.328926e+04,5.983510e+04,41.1593
2389,3646.8087,3646.8087,0.0322,102.1797,106.5449,111.0606,1.8293,1,1,238,784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0632,0.0507,15.8237,847.0388,0.7186,2019-08-15,68.1415,266.0107,68.1415,137.8946,212.6400,47.6905,-90.0000,0.0000,0.1231,0.8904,0.0000,0.0210,467.4151,9.8010,E01_20190815_4x_01_000034.tif,236,18,384,0,105.7633,416.1658,76335682-3D83-47B9-B157-8AFDCA61A822,1,954.4323,0.9590,1.0869,1.0424,1.1268,0.0000,0.0000,0.0000,32.8048,1263,0.0000,0,0.0000,0.0000,144790.0000,0.1805,12:31:23,2019-08-15T12:31:23.189,0.7438,1.656660e+05,9.855893e+06,17.3783
2390,393.5310,393.5310,0.6280,125.6773,130.4409,131.3545,1.8293,1,1,627,105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7291,0.8990,0.8962,1.1124,89.3430,1.0000,2019-08-15,22.3844,24.6955,22.3844,37.5417,212.6400,1.0000,70.0000,0.0000,0.0000,1.2623,0.0000,1.0000,25.3613,25.3613,E01_20190815_4x_01_000034.tif,25,18,404,0,129.1364,32.0127,C1684C5C-9BA1-43A2-8D02-07E970CAD00C,1,101.4454,0.9635,1.0452,1.0070,1.1355,0.0000,0.0000,0.0000,21.5662,1263,0.0000,0,0.0000,0.0000,28410.0000,0.8624,12:31:23,2019-08-15T12:31:23.189,0.0936,5.872625e+03,7.885963e+03,17.3783
2391,717.2110,717.2110,0.9084,149.9193,146.1037,149.9020,1.8293,1,1,698,973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4754,0.0481,0.2069,20.7744,214.2666,0.3032,2019-08-15,30.2189,64.5845,30.2189,49.6667,212.8120,63.2490,-75.0000,0.0000,2.9506,0.2531,0.0000,0.0158,271.0045,4.2847,E01_20190815_4x_01_000034.tif,44,41,424,0,147.6744,68.5987,525CA019-82C9-4AAC-BB62-332F06EF0DBF,6,550.5785,1.0261,0.9999,1.0260,2.5696,0.0000,0.0000,0.0000,7.6772,1264,0.0000,0,0.0000,0.0000,51243.0000,0.2470,12:31:23,2019-08-15T12:31:23.356,0.5321,1.444888e+04,1.410531e+05,59.4522
2392,730.3735,730.3735,0.8945,144.5341,148.8409,150.1989,1.8293,1,1,371,1610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2639,0.2302,0.4548,4.3435,192.7173,0.5391,2019-08-15,30.4949,57.5213,30.4949,21.6348,213.1400,11.5589,55.0000,-25.0000,0.7968,0.5565,0.0000,0.0865,116.6850,10.0948,E01_20190815_4x_01_000034.tif,41,38,467,0,147.6903,64.9402,80EC5462-C426-4B93-9608-3596F741DE15,1,253.5596,0.9711,1.0392,1.0091,1.3157,0.0000,0.0000,0.0000,13.0944,1266,0.0000,0,0.0000,0.0000,51987.0000,0.2192,12:31:23,2019-08-15T12:31:23.689,0.4699,1.484846e+04,9.965181e+04,46.6471
2393,6626.3159,6635.5295,0.0217,151.2225,155.2297,156.2752,1.8293,1,1,302,1117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0368,0.0352,27.1944,1348.3172,0.6596,2019-08-15,91.8525,425.4647,91.9164,11.4393,213.1400,83.4219,-90.0000,0.0000,0.2158,0.8225,0.0000,0.0120,810.6402,9.7174,E01_20190815_4x_01_000034.tif,373,18,507,0,154.1531,666.7799,973DC768-EF46-44AE-A340-8A22892182CD,1,1640.7151,0.9742,1.0334,1.0067,1.2169,0.0000,0.0000,0.0000,2.8092,1266,0.0000,0,0.0000,0.0000,362414.0000,0.1468,12:31:23,2019-08-15T12:31:23.689,0.7841,4.057626e+05,4.032638e+07,17.3783
2394,12098.6994,12098.6994,0.0436,127.1761,134.0199,136.8302,1.8293,1,1,472,70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0886,0.0636,11.2870,1303.8229,0.6721,2019-08-15,124.1150,411.1860,124.1150,29.4262,213.1400,33.4294,-85.0000,5.0000,0.0637,0.9401,0.0000,0.0299,678.1455,20.2859,E01_20190815_4x_01_000034.tif,356,37,527,0,132.2887,637.5110,390F9930-92D4-45DD-AEA9-C40BE44734FF,1,1396.8628,0.9489,1.0759,1.0210,1.0714,0.0000,0.0000,0.0000,17.1598,1266,0.0000,0,0.0000,0.0000,543839.0000,0.1799,12:31:23,2019-08-15T12:31:23.689,0.6982,1.001087e+06,3.640102e+07,42.9885
2395,751.4857,751.4857,0.5576,127.7139,128.9750,128.3944,1.8293,1,1,309,1112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5965,0.8145,0.8275,1.2278,122.7964,1.0000,2019-08-15,30.9325,35.0108,30.9325,32.3538,213.4680,1.0000,0.0000,-90.0000,0.0000,1.3150,0.0000,1.0000,34.0830,34.0830,E01_20190815_4x_01_000034.tif,20,33,566,0,128.5361,44.8178,035FFD27-9825-4F2B-B4A1-BAF1F3C9031F,1,136.3321,0.9902,1.0053,0.9955,1.1102,0.0000,0.0000,0.0000,24.8257,1268,0.0000,0,0.0000,0.0000,46273.0000,0.6891,12:31:24,2019-08-15T12:31:24.022,0.1165,1.549690e+04,2.247003e+04,21.0369
2396,820.5220,820.5220,0.4691,110.6062,112.2332,112.2124,1.8293,1,1,276,94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4577,0.6696,0.6994,1.4935,139.4412,0.9785,2019-08-15,32.3221,40.5495,32.3221,65.6974,213.4680,2.2467,65.0000,-5.0000,0.0333,0.9678,0.0000,0.4451,53.8709,23.9775,E01_20190815_4x_01_000034.tif,36,22,601,0,111.7383,52.1350,DB59D7FB-9E75-41BD-A0F6-151B3C6A2F46,1,155.6967,0.9855,1.0145,0.9998,1.1166,0.0000,0.0000,0.0000,31.7908,1268,0.0000,0,0.0000,0.0000,43131.0000,0.5496,12:31:24,2019-08-15T12:31:24.022,0.2029,1.768069e+04,3.491038e+04,22.8663
2397,3387.5717,3432.1923,0.0664,126.6030,133.6037,135.7254,1.8293,1,1,243,1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1185,0.1222,8.4402,580.9403,0.8243,2019-08-15,65.6749,181.1515,66.1060,32.6991,213.6400,24.4747,-90.0000,-5.0000,0.1607,0.8615,0.0000,0.0409,325.9219,13.3167,E01_20190815_4x_01_000034.tif,162,21,625,0,131.7504,280.7976,7F7D9181-846D-4046-A195-9FA254091793,1,678.4772,0.9476,1.0721,1.0159,1.1679,0.0000,0.0000,0.0000,24.9694,1269,0.0000,0,0.0000,0.0000,168904.0000,0.6199,12:31:24,2019-08-15T12:31:24.190,0.6375,1.483189e+05,3.112609e+06,21.0369
2398,1695.1775,1695.1775,0.3689,117.6724,121.6011,122.3704,1.8293,1,1,588,810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3178,0.6563,0.6431,1.5238,193.2822,1.0000,2019-08-15,46.4582,57.7754,46.4582,33.0283,213.6400,2.3642,80.0000,0.0000,0.0000,1.0678,0.0000,0.4230,74.5236,31.5220,E01_20190815_4x_01_000034.tif,51,22,648,0,120.5185,79.5746,493C0813-84D0-4CF2-8999-BDF1FBE671EE,1,212.0911,0.9677,1.0399,1.0063,1.0973,0.0000,0.0000,0.0000,29.2213,1269,0.0000,0,0.0000,0.0000,84604.0000,0.8410,12:31:24,2019-08-15T12:31:24.190,0.1959,5.250330e+04,1.009781e+05,24.6955
2399,393.5310,393.5310,0.7048,147.4682,149.1091,148.6545,1.8293,1,1,220,689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7847,0.8375,0.9326,1.1941,90.1264,1.0000,2019-08-15,22.3844,25.0004,22.3844,15.7200,213.6400,1.0000,-85.0000,0.0000,0.0000,1.2183,0.0000,1.0000,26.2760,26.2760,E01_20190815_4x_01_000034.tif,25,19,672,0,148.5864,32.0127,06A90746-98D6-45EC-BD0C-400EDA4BE2C4,1,105.1040,0.9890,1.0080,0.9970,1.1662,0.0000,0.0000,0.0000,8.0621,1269,0.0000,0,0.0000,0.0000,32689.0000,0.7864,12:31:24,2019-08-15T12:31:24.190,0.1046,5.872625e+03,8.181656e+03,19.2077
